product_id,source_kind,filename,url,local_path,already_existed,selected_for_cube_file_list
OPERA_L2_RTC-S1_T014-028627-IW2_20201010T155638Z_20250907T111549Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20201010T155638Z_20250907T111549Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20201010T155638Z_20250907T111549Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20201010T155638Z_20250907T111549Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20201010T155638Z_20250907T111549Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200928T155638Z_20250907T161138Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200928T155638Z_20250907T161138Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200928T155638Z_20250907T161138Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200928T155638Z_20250907T161138Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200928T155638Z_20250907T161138Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200916T155637Z_20250907T211939Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200916T155637Z_20250907T211939Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200916T155637Z_20250907T211939Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200916T155637Z_20250907T211939Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200916T155637Z_20250907T211939Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200904T155637Z_20250908T023550Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200904T155637Z_20250908T023550Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200904T155637Z_20250908T023550Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200904T155637Z_20250908T023550Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200904T155637Z_20250908T023550Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200823T155636Z_20250908T074049Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200823T155636Z_20250908T074049Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200823T155636Z_20250908T074049Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200823T155636Z_20250908T074049Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200823T155636Z_20250908T074049Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200811T155636Z_20250908T125117Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200811T155636Z_20250908T125117Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200811T155636Z_20250908T125117Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200811T155636Z_20250908T125117Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200811T155636Z_20250908T125117Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200730T155635Z_20250908T183916Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200730T155635Z_20250908T183916Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200730T155635Z_20250908T183916Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200730T155635Z_20250908T183916Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200730T155635Z_20250908T183916Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200718T155634Z_20250908T232545Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200718T155634Z_20250908T232545Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200718T155634Z_20250908T232545Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200718T155634Z_20250908T232545Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200718T155634Z_20250908T232545Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200706T155633Z_20250909T145101Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200706T155633Z_20250909T145101Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200706T155633Z_20250909T145101Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200706T155633Z_20250909T145101Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200706T155633Z_20250909T145101Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200624T155633Z_20250909T031307Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200624T155633Z_20250909T031307Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200624T155633Z_20250909T031307Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200624T155633Z_20250909T031307Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200624T155633Z_20250909T031307Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200612T155632Z_20250909T094553Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200612T155632Z_20250909T094553Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200612T155632Z_20250909T094553Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200612T155632Z_20250909T094553Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200612T155632Z_20250909T094553Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200531T155631Z_20250909T232308Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200531T155631Z_20250909T232308Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200531T155631Z_20250909T232308Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200531T155631Z_20250909T232308Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200531T155631Z_20250909T232308Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200519T155631Z_20250910T041004Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200519T155631Z_20250910T041004Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200519T155631Z_20250910T041004Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200519T155631Z_20250910T041004Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200519T155631Z_20250910T041004Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200507T155630Z_20250910T083526Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200507T155630Z_20250910T083526Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200507T155630Z_20250910T083526Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200507T155630Z_20250910T083526Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200507T155630Z_20250910T083526Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200425T155629Z_20250910T132046Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200425T155629Z_20250910T132046Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200425T155629Z_20250910T132046Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200425T155629Z_20250910T132046Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200425T155629Z_20250910T132046Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200413T155629Z_20250910T180313Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200413T155629Z_20250910T180313Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200413T155629Z_20250910T180313Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200413T155629Z_20250910T180313Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200413T155629Z_20250910T180313Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200401T155628Z_20250910T223440Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200401T155628Z_20250910T223440Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200401T155628Z_20250910T223440Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200401T155628Z_20250910T223440Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200401T155628Z_20250910T223440Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200320T155628Z_20250911T025903Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200320T155628Z_20250911T025903Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200320T155628Z_20250911T025903Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200320T155628Z_20250911T025903Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200320T155628Z_20250911T025903Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200308T155628Z_20250911T071824Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200308T155628Z_20250911T071824Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200308T155628Z_20250911T071824Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200308T155628Z_20250911T071824Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200308T155628Z_20250911T071824Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200225T155628Z_20250911T112939Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200225T155628Z_20250911T112939Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200225T155628Z_20250911T112939Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200225T155628Z_20250911T112939Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200225T155628Z_20250911T112939Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200213T155628Z_20250911T150520Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200213T155628Z_20250911T150520Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200213T155628Z_20250911T150520Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200213T155628Z_20250911T150520Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200213T155628Z_20250911T150520Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200201T155628Z_20250911T192118Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200201T155628Z_20250911T192118Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200201T155628Z_20250911T192118Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200201T155628Z_20250911T192118Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200201T155628Z_20250911T192118Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200120T155629Z_20250914T040616Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200120T155629Z_20250914T040616Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200120T155629Z_20250914T040616Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200120T155629Z_20250914T040616Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200120T155629Z_20250914T040616Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20200108T155629Z_20250911T214512Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20200108T155629Z_20250911T214512Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20200108T155629Z_20250911T214512Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20200108T155629Z_20250911T214512Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20200108T155629Z_20250911T214512Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191227T155630Z_20250912T003640Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191227T155630Z_20250912T003640Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191227T155630Z_20250912T003640Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191227T155630Z_20250912T003640Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191227T155630Z_20250912T003640Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191215T155630Z_20250912T044907Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191215T155630Z_20250912T044907Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191215T155630Z_20250912T044907Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191215T155630Z_20250912T044907Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191215T155630Z_20250912T044907Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191203T155631Z_20250912T085054Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191203T155631Z_20250912T085054Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191203T155631Z_20250912T085054Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191203T155631Z_20250912T085054Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191203T155631Z_20250912T085054Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191121T155631Z_20250912T125444Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191121T155631Z_20250912T125444Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191121T155631Z_20250912T125444Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191121T155631Z_20250912T125444Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191121T155631Z_20250912T125444Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191109T155631Z_20250912T170601Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191109T155631Z_20250912T170601Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191109T155631Z_20250912T170601Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191109T155631Z_20250912T170601Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191109T155631Z_20250912T170601Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191028T155631Z_20250912T212517Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191028T155631Z_20250912T212517Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191028T155631Z_20250912T212517Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191028T155631Z_20250912T212517Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191028T155631Z_20250912T212517Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191016T155631Z_20250913T013553Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191016T155631Z_20250913T013553Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191016T155631Z_20250913T013553Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191016T155631Z_20250913T013553Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191016T155631Z_20250913T013553Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20191004T155631Z_20250913T054307Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20191004T155631Z_20250913T054307Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20191004T155631Z_20250913T054307Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20191004T155631Z_20250913T054307Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20191004T155631Z_20250913T054307Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190922T155631Z_20250913T094030Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190922T155631Z_20250913T094030Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190922T155631Z_20250913T094030Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190922T155631Z_20250913T094030Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190922T155631Z_20250913T094030Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190910T155631Z_20250913T133552Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190910T155631Z_20250913T133552Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190910T155631Z_20250913T133552Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190910T155631Z_20250913T133552Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190910T155631Z_20250913T133552Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190829T155630Z_20250913T174021Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190829T155630Z_20250913T174021Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190829T155630Z_20250913T174021Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190829T155630Z_20250913T174021Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190829T155630Z_20250913T174021Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190817T155630Z_20250914T014906Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190817T155630Z_20250914T014906Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190817T155630Z_20250914T014906Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190817T155630Z_20250914T014906Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190817T155630Z_20250914T014906Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190805T155629Z_20250914T134917Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190805T155629Z_20250914T134917Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190805T155629Z_20250914T134917Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190805T155629Z_20250914T134917Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190805T155629Z_20250914T134917Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190724T155628Z_20250915T005930Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190724T155628Z_20250915T005930Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190724T155628Z_20250915T005930Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190724T155628Z_20250915T005930Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190724T155628Z_20250915T005930Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190712T155627Z_20250915T084039Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190712T155627Z_20250915T084039Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190712T155627Z_20250915T084039Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190712T155627Z_20250915T084039Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190712T155627Z_20250915T084039Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20190630T155626Z_20250913T175554Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20190630T155626Z_20250913T175554Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20190630T155626Z_20250913T175554Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20190630T155626Z_20250913T175554Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20190630T155626Z_20250913T175554Z_S1A_30_v1.0_VH.tif,False,True
